GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
Ogham Core,fr.sii.ogham.core.sender,ContentTranslatorSender,87,0,2,0,20,0,6,0,5,0
Ogham Core,fr.sii.ogham.core.sender,FillerSender,67,0,2,0,16,0,6,0,5,0
Ogham Core,fr.sii.ogham.html.inliner,ImageResource,36,0,0,0,12,0,6,0,6,0
Ogham Core,fr.sii.ogham.html.inliner,ContentWithImages,38,0,0,0,14,0,7,0,7,0
Ogham Core,fr.sii.ogham.html.inliner,EveryImageInliner,56,0,2,0,14,0,5,0,4,0
Ogham Core,fr.sii.ogham.html.inliner,ExternalCss,15,0,0,0,6,0,3,0,3,0
Ogham Core,fr.sii.ogham.html.inliner,ImageInlinerConstants.InlineModes,48,0,0,0,8,0,3,0,3,0
Ogham Core,fr.sii.ogham.email.message.content,ContentWithAttachments,84,0,8,0,20,0,14,0,10,0
Ogham Core,fr.sii.ogham.core,CoreConstants,30,0,0,0,3,0,1,0,1,0
Ogham Core,fr.sii.ogham.core.exception.mimetype,MimeTypeException,13,0,0,0,6,0,3,0,3,0
Ogham Core,fr.sii.ogham.core.exception.mimetype,MimeTypeDetectionException,13,0,0,0,6,0,3,0,3,0
Ogham Core,fr.sii.ogham.core.env,FirstExistingPropertiesResolver,188,0,28,0,40,0,23,0,9,0
Ogham Core,fr.sii.ogham.core.env,JavaPropertiesResolver,94,0,6,0,21,0,11,0,8,0
Ogham Core,fr.sii.ogham.core.exception.convert,ConversionException,13,0,0,0,6,0,3,0,3,0
Ogham Core,fr.sii.ogham.core.resource.path,LookupAwareRelativePathResolver,234,0,34,0,44,0,26,0,9,0
Ogham Core,fr.sii.ogham.core.resource.path,RelativePath,85,0,0,0,15,0,8,0,8,0
Ogham Core,fr.sii.ogham.core.resource.path,ResolvedResourcePath,52,36,0,0,4,9,4,3,4,3
Ogham Core,fr.sii.ogham.core.resource.path,LookupAwareRelativePathResolver.LookupMetadata,25,0,2,0,9,0,5,0,4,0
Ogham Core,fr.sii.ogham.core.resource.path,ResolvedString,36,0,0,0,10,0,6,0,6,0
Ogham Core,fr.sii.ogham.core.resource.path,UnresolvedPath,22,25,0,0,2,7,2,3,2,3
Ogham Core,fr.sii.ogham.core.condition.fluent,MessageConditions,6,33,0,0,2,10,2,10,2,10
Ogham Core,fr.sii.ogham.core.condition.fluent,FluentCondition,4,75,0,4,1,14,1,6,1,4
Ogham Core,fr.sii.ogham.core.condition.fluent,Conditions,13,85,0,0,2,10,2,10,2,10
Ogham Core,fr.sii.ogham.core.mimetype.replace,FirstMatchingMimetypeReplacer,30,0,4,0,9,0,4,0,2,0
Ogham Core,fr.sii.ogham.core.mimetype.replace,PatternMimetypeReplacer,37,0,2,0,12,0,5,0,4,0
Ogham Core,fr.sii.ogham.core.mimetype.replace,ContainsMimetypeReplacer,43,0,8,0,12,0,7,0,3,0
